chapter,paragraph,sentence,entities
20,0,37,['Kruppe']
20,0,38,['Murillio']
20,0,39,['Rallick Nom']
20,0,41,['Kruppe']
20,0,45,['Kruppe']
20,0,47,['Kruppe']
20,0,48,['Kruppe']
20,0,50,['Murillio']
20,0,51,"['Kruppe', 'Kruppe']"
20,0,52,['Kruppe']
20,0,53,['Simtal']
20,0,54,"['Kruppe', 'Murillio']"
20,0,55,"['Kruppe', 'Simtal']"
20,0,56,"['Kruppe', 'Kruppe']"
20,0,57,"['Kruppe', 'Lady of Beggars', 'Lady Orr']"
20,0,58,"['Murillio', 'Kruppe']"
20,0,59,"['Rallick Nom', 'Murillio']"
20,0,61,['Kruppe']
20,0,62,['Kruppe']
20,0,63,['Murillio']
20,0,66,['Kruppe']
20,0,67,['Kruppe']
20,0,68,['Baruk']
20,0,71,"['Murillio', 'Kruppe']"
20,0,72,['Coll']
20,0,74,['Sulty']
20,0,76,"['Coll', 'Coll']"
20,0,79,['Kruppe']
20,0,84,['Kruppe']
20,0,85,['Circle Breaker']
20,0,88,['Kruppe']
20,0,90,"['Murillio', 'Kruppe']"
20,0,94,"['Eel', 'Kruppe']"
20,0,96,"['Eel', 'Kruppe']"
20,0,99,['Kruppe']
20,0,108,['Kruppe']
20,0,118,['Kruppe']
20,0,122,['Rallick Nom']
20,0,123,['Kruppe']
20,0,124,"['Murillio', 'Kruppe']"
20,1,0,['Baruk']
20,1,1,['Anomander Rake']
20,1,5,['Baruk']
20,1,15,['Baruk']
20,1,21,['Baruk']
20,1,23,['Anomander Rake']
20,1,25,['Anomander Rake']
20,1,32,['Baruk']
20,1,37,['Baruk']
20,1,40,['Baruk']
20,1,44,['Anomander Rake']
20,1,47,['Baruk']
20,1,56,['Baruk']
20,1,60,['Anomander Rake']
20,1,61,['Icarium']
20,1,64,['Baruk']
20,1,66,['Icarium']
20,1,69,['Osserc']
20,1,71,['Caladan Brood']
20,1,75,['Roald']
20,1,76,"['Baruk', 'Mammot']"
20,1,77,['Kruppe']
20,1,79,['Baruk']
20,1,81,['Eel']
20,1,83,['Eel']
20,1,85,['Baruk']
20,1,86,['Mammot']
20,1,92,['Anomander Rake']
20,1,93,['Eel']
20,1,96,"['Baruk', 'Eel']"
20,1,97,['Mammot']
20,1,98,['Baruk']
20,1,100,['Anomander Rake']
20,1,102,['Baruk']
20,1,103,['Baruk']
20,1,104,['Mammot']
20,1,108,['Mammot']
20,1,111,['Baruk']
20,1,114,['Mammot']
20,1,119,['Baruk']
20,1,121,['Mammot']
20,1,123,['Crokus Younghand']
20,1,125,['Baruk']
20,1,130,['Crokus Younghand']
20,1,134,['Mammot']
20,1,136,['Baruk']
20,1,137,['Mammot']
20,1,143,"['Baruk', 'Anomander Rake']"
20,2,11,['Lorn']
20,3,14,['Circle Breaker']
20,3,16,['Eel']
20,3,17,['Circle Breaker']
20,3,21,['Eel']
20,3,28,['Circle Breaker']
20,3,33,['Berrute']
20,3,34,['Circle Breaker']
20,3,39,['Circle Breaker']
20,3,40,"['Eel', 'Circle Breaker']"
20,3,44,['Berrute']
20,3,46,['Berrute']
20,3,48,['Circle Breaker']
20,3,51,['Berrute']
20,3,56,['Circle Breaker']
20,4,8,['Lorn']
20,4,12,['Lorn']
20,4,16,['Hedge']
20,4,22,['Fiddler']
20,4,23,['Mallet']
20,4,25,['Lorn']
20,4,27,['Fiddler']
20,4,31,['Hedge']
20,4,37,['Mallet']
20,4,38,['Mallet']
20,4,39,['Fiddler']
20,4,41,['Fiddler']
20,4,47,['Mallet']
20,4,50,['Fiddler']
20,4,51,['Hedge']
20,4,52,['Lorn']
20,4,55,['Fiddler']
20,4,57,"['Fiddler', 'Mallet']"
20,4,62,['Fiddler']
20,4,68,['Fiddler']
20,4,69,['Mallet']
20,4,71,['Lorn']
20,4,73,['Fiddler']
20,4,75,['Fiddler']
20,4,83,['Fiddler']
20,4,87,['Hedge']
20,4,89,['Fiddler']
20,4,92,['Mallet']
20,4,93,['Fiddler']
20,4,97,['Fiddler']
20,4,99,['Lorn']
20,4,104,['Hedge']
20,4,111,['Lorn']
20,4,115,['Lorn']
20,4,125,['Sorry']
20,4,137,['Lorn']
20,5,6,['Caladan Brood']
20,5,13,['Kalam']
20,5,21,['Lorn']
20,5,31,['Lorn']
20,5,54,['Lorn']
20,5,65,['Lorn']
20,5,66,['Quick Ben']
20,5,71,"['Kalam', 'Quick Ben']"
20,5,80,['Ganoes Stabro Paran']
20,5,85,['Trotts']
20,5,88,['Trotts']
20,6,5,['Crokus Younghand']
20,6,20,['Crokus Younghand']
20,6,23,['Mammot']
20,6,24,"['Meese', 'Irilta']"
20,6,31,['Crokus Younghand']
20,6,34,['Apsalar']
20,6,35,['Crokus Younghand']
20,6,46,['Crokus Younghand']
20,6,53,"['Coll', 'Crokus Younghand']"
20,7,0,['Serrat']
20,7,13,['Serrat']
20,7,27,['Serrat']
20,7,33,['Serrat']
20,8,0,['Crokus Younghand']
20,8,3,['Apsalar']
20,9,1,['Raest']
20,9,3,['Raest']
20,9,31,['Raest']
20,9,32,['Raest']
20,9,35,['Raest']
20,9,38,['Raest']
20,10,5,['Crone']
20,10,14,['Crone']
20,10,15,['Silanah']
20,11,19,['Raest']
20,11,34,['Silanah']
20,11,63,['Silanah']
20,11,64,['Silanah']
20,11,65,['Raest']
20,11,75,['Raest']
20,11,77,['Silanah']
20,11,79,"['Raest', 'Silanah']"
20,11,81,['Raest']
21,0,15,['Sorry']
21,0,49,['Oponn']
21,0,50,['Tayschrenn']
21,1,0,['Kruppe']
21,1,5,"['Meese', 'Irilta', 'Crokus Younghand']"
21,1,7,['Crokus Younghand']
21,1,8,['Kruppe']
21,1,9,['Kruppe']
21,1,11,['Crokus Younghand']
21,1,14,"['Circle Breaker', 'Kruppe']"
21,1,15,['Eel']
21,1,16,"['Circle Breaker', 'Kruppe']"
21,1,17,['Circle Breaker']
21,1,19,['Murillio']
21,1,20,['Kruppe']
21,1,21,['Baruk']
21,1,22,['Kruppe']
21,1,25,['Kruppe']
21,1,27,['Kruppe']
21,1,33,['Kruppe']
21,2,0,['Crokus Younghand']
21,2,6,['Apsalar']
21,2,7,['Crokus Younghand']
21,2,10,['Crokus Younghand']
21,2,11,"[""Challice D'Arle""]"
21,2,18,['Crokus Younghand']
21,2,24,['Apsalar']
21,2,28,"['Meese', 'Irilta', 'Kruppe']"
21,2,30,['Crokus Younghand']
21,2,33,['Apsalar']
21,2,40,['Crokus Younghand']
21,3,0,['Simtal']
21,3,2,['Trotts']
21,3,4,['Trotts']
21,3,8,['Trotts']
21,3,20,['Whiskeyjack']
21,3,23,"['Fiddler', 'Hedge', 'Trotts']"
21,3,24,"['Mallet', 'Quick Ben']"
21,3,26,['Stillis']
21,3,27,"['Quick Ben', 'Mallet']"
21,3,30,['Quick Ben']
21,3,31,['Mallet']
21,3,33,['Ganoes Stabro Paran']
21,3,34,['Mallet']
21,3,36,['Quick Ben']
21,3,42,"['Quick Ben', 'Kalam', 'Ganoes Stabro Paran']"
21,4,0,['Kalam']
21,4,1,['Ganoes Stabro Paran']
21,4,3,['Kalam']
21,4,8,['Ganoes Stabro Paran']
21,4,11,['Kalam']
21,4,13,['Ganoes Stabro Paran']
21,4,17,['Kalam']
21,4,19,['Coll']
21,4,20,['Scurve']
21,4,21,['Kalam']
21,4,32,['Ganoes Stabro Paran']
21,4,34,"['Kalam', 'Scurve']"
21,4,37,['Scurve']
21,4,39,['Ganoes Stabro Paran']
21,4,41,['Kalam']
21,4,43,['Laseen']
21,4,44,['Dujek Onearm']
21,4,45,['Kalam']
21,4,51,['Kalam']
21,4,53,['Ganoes Stabro Paran']
21,4,60,['Kalam']
21,5,1,['Baruk']
21,5,5,['Baruk']
21,5,9,['Mammot']
21,5,11,['Anomander Rake']
21,5,13,['Baruk']
21,5,15,['Baruk']
21,6,0,['Turban Orr']
21,6,8,['Baruk']
21,6,12,"['Baruk', 'Lady Orr', 'Turban Orr']"
21,6,18,['Turban Orr']
21,6,22,['Baruk']
21,6,35,"['Lady of Beggars', 'Lady Orr']"
21,6,36,['Baruk']
21,6,41,['Baruk']
21,6,42,['Turban Orr']
21,6,45,['Turban Orr']
21,6,46,['Baruk']
21,6,47,['Anomander Rake']
21,6,54,"['Lady Orr', 'Turban Orr']"
21,6,55,"['Lady of Beggars', 'Lady Orr']"
21,6,59,['Baruk']
21,7,0,['Kruppe']
21,7,3,['Rallick Nom']
21,7,11,"['Simtal', 'Rallick Nom']"
21,7,13,"['Baruk', 'Baruk']"
21,7,17,['Rallick Nom']
21,7,21,['Rallick Nom']
21,8,0,"['Turban Orr', 'Baruk']"
21,8,1,['Baruk']
21,8,2,"['Simtal', 'Anomander Rake']"
21,8,3,['Baruk']
21,8,7,['Baruk']
21,8,11,['Anomander Rake']
21,8,14,['Kruppe']
21,8,15,['Baruk']
21,8,21,['Kruppe']
21,8,22,['Kruppe']
21,8,24,['Kruppe']
21,8,25,['Kruppe']
21,8,28,['Kruppe']
21,8,31,['Kruppe']
21,8,33,['Kruppe']
21,8,35,"['Kruppe', 'Baruk', 'Kruppe']"
21,8,36,['Kruppe']
21,8,38,['Kruppe']
21,8,40,['Kruppe']
21,8,41,['Baruk']
21,9,3,['Coll']
21,9,6,['Lim']
21,9,23,['Turban Orr']
21,9,29,['Simtal']
21,9,32,['Turban Orr']
21,9,35,"['Lady Orr', 'Turban Orr']"
21,9,43,"['Lady Orr', 'Turban Orr']"
21,9,54,['Rallick Nom']
21,9,58,['Turban Orr']
21,9,62,['Turban Orr']
21,9,67,['Turban Orr']
21,9,71,['Rallick Nom']
21,9,73,['Rallick Nom']
21,9,78,['Rallick Nom']
21,9,79,['Turban Orr']
21,9,80,"['Lady Orr', 'Turban Orr']"
21,9,87,"[""Estraysian D'Arle""]"
21,9,90,"[""Challice D'Arle"", ""Estraysian D'Arle""]"
21,9,91,"[""Estraysian D'Arle""]"
21,9,95,['Turban Orr']
21,10,22,"['Lady of Beggars', 'Lady Orr']"
21,11,0,['Baruk']
21,11,2,['Rallick Nom']
21,11,3,['Kruppe']
21,11,4,['Turban Orr']
21,11,5,['Rallick Nom']
21,11,6,['Baruk']
21,11,8,['Rallick Nom']
21,11,10,['Baruk']
21,11,12,['Rallick Nom']
21,11,13,['Baruk']
21,11,14,['Anomander Rake']
21,11,19,"['Turban Orr', ""Estraysian D'Arle""]"
21,11,20,['Baruk']
21,11,22,['Mammot']
21,11,28,['Baruk']
21,11,29,['Mammot']
21,11,32,['Oponn']
21,11,33,['Mammot']
21,12,0,['Whiskeyjack']
21,12,1,['Fiddler']
21,12,3,"['Lady Orr', 'Turban Orr']"
21,12,13,['Tayschrenn']
21,12,15,['Fiddler']
21,12,23,['Fiddler']
21,12,25,"['Kalam', 'Ganoes Stabro Paran']"
21,12,41,['Whiskeyjack']
21,12,42,['Fiddler']
21,12,48,['Quick Ben']
21,13,0,"[""Challice D'Arle""]"
21,13,6,['Crokus Younghand']
21,13,7,"[""Challice D'Arle"", 'Crokus Younghand']"
21,13,10,['Crokus Younghand']
21,13,13,['Rallick Nom']
21,13,17,['Turban Orr']
21,13,18,['Crokus Younghand']
21,13,26,['Crokus Younghand']
21,13,28,['Rallick Nom']
21,13,31,['Crokus Younghand']
21,13,32,['Kruppe']
21,13,33,['Kruppe']
21,13,36,['Kruppe']
21,13,38,['Crokus Younghand']
21,13,40,['Circle Breaker']
21,13,43,"['Circle Breaker', 'Rallick Nom', 'Turban Orr']"
21,13,44,['Eel']
21,13,45,['Circle Breaker']
21,13,47,['Eel']
21,13,48,['Eel']
21,13,49,['Eel']
21,13,50,['Eel']
21,13,55,['Eel']
21,13,56,['Circle Breaker']
21,14,0,['Baruk']
21,14,6,['Turban Orr']
21,14,7,"[""Estraysian D'Arle""]"
21,14,8,['Baruk']
21,14,10,['Rallick Nom']
21,14,25,['Simtal']
21,14,32,['Turban Orr']
21,14,38,['Rallick Nom']
21,14,39,['Baruk']
21,14,44,"[""Estraysian D'Arle""]"
21,14,46,['Turban Orr']
21,14,48,"['Rallick Nom', ""Challice D'Arle"", ""Estraysian D'Arle""]"
21,14,50,['Rallick Nom']
21,14,54,"['Baruk', ""Estraysian D'Arle""]"
21,14,56,['Turban Orr']
21,14,58,"['Lady Orr', 'Turban Orr']"
21,14,59,['Rallick Nom']
21,14,61,"['Rallick Nom', 'Lady Orr', 'Turban Orr']"
21,14,65,['Rallick Nom']
21,14,66,"['Baruk', 'Anomander Rake']"
21,14,68,"['Baruk', ""Estraysian D'Arle""]"
21,14,69,['Rallick Nom']
21,14,80,"['Baruk', 'Rallick Nom']"
21,14,81,['Rallick Nom']
21,14,85,['Baruk']
21,14,90,['Rallick Nom']
21,14,91,['Baruk']
21,14,92,['Derudan']
21,14,94,['Derudan']
21,14,98,['Derudan']
21,14,100,['Baruk']
21,14,103,"['Baruk', 'Anomander Rake']"
21,14,108,"['Derudan', 'Baruk']"
21,14,113,['Baruk']
21,14,118,['Derudan']
21,15,0,['Kruppe']
21,15,1,['Crokus Younghand']
21,15,10,['Kruppe']
21,15,12,['Kruppe']
21,16,7,['Murillio']
21,16,10,['Murillio']
21,16,16,['Simtal']
21,16,19,"['Lady of Beggars', 'Lady Orr', 'Rallick Nom']"
21,16,20,['Murillio']
21,16,23,"['Simtal', 'Rallick Nom']"
21,16,27,['Rallick Nom']
21,16,28,['Simtal']
21,16,29,['Turban Orr']
21,16,36,['Rallick Nom']
21,16,39,"['Lady of Beggars', 'Lady Orr']"
21,16,46,['Turban Orr']
21,16,50,['Simtal']
21,17,0,['Crokus Younghand']
21,17,6,['Crokus Younghand']
21,17,12,"[""Challice D'Arle""]"
21,17,14,['Crokus Younghand']
21,17,19,['Gorlas Vidikas']
21,17,22,['Crokus Younghand']
21,18,0,['Circle Breaker']
21,18,9,['Stillis']
21,18,11,['Circle Breaker']
21,18,14,['Circle Breaker']
22,0,4,['Raest']
22,0,9,['Raest']
22,0,11,['Raest']
22,0,23,"['Raest', 'Silanah']"
22,0,29,['Raest']
22,0,30,['Silanah']
22,0,40,['Silanah']
22,0,44,['Silanah']
22,0,66,['Kruppe']
22,0,67,['Kruppe']
22,0,68,['Kruppe']
22,0,69,['Kruppe']
22,0,74,['Kruppe']
22,0,75,"['Raest', 'Kruppe']"
22,0,80,['Kruppe']
22,0,81,['Raest']
22,0,86,"['Kruppe', 'Raest']"
22,0,90,"[""Onos T'oolan""]"
22,0,94,['Kruppe']
22,0,98,['Raest']
22,0,101,['Kruppe']
22,0,106,['Hood']
22,0,115,['Raest']
22,0,123,['Raest']
22,0,129,['Raest']
22,0,133,"[""K'rul""]"
22,0,137,"[""K'rul""]"
22,0,138,['Raest']
22,0,139,"[""Onos T'oolan""]"
22,0,146,['Raest']
22,0,147,"[""K'rul""]"
22,0,149,['Kruppe']
22,0,151,"['Kalam', 'Ganoes Stabro Paran']"
22,1,0,['Kalam']
22,1,1,['Ganoes Stabro Paran']
22,1,6,"['Kalam', 'Ganoes Stabro Paran']"
22,1,13,['Ganoes Stabro Paran']
22,1,14,['Kalam']
22,1,18,['Kalam']
22,1,19,['Ganoes Stabro Paran']
22,1,29,['Ganoes Stabro Paran']
22,1,31,['Kalam']
22,1,32,['Ganoes Stabro Paran']
22,1,37,['Ganoes Stabro Paran']
22,1,40,['Kalam']
22,1,47,['Ganoes Stabro Paran']
22,1,50,['Kalam']
22,1,54,['Kalam']
22,1,57,['Ganoes Stabro Paran']
22,1,61,['Kalam']
22,1,68,['Ganoes Stabro Paran']
22,1,70,['Ganoes Stabro Paran']
22,1,77,['Whiskeyjack']
22,1,79,['Ganoes Stabro Paran']
22,1,81,"['Whiskeyjack', 'Mallet']"
22,1,82,['Quick Ben']
22,1,84,"['Ganoes Stabro Paran', 'Whiskeyjack']"
22,1,85,['Kalam']
22,1,89,['Kalam']
22,1,91,['Mallet']
22,1,92,['Whiskeyjack']
22,1,94,['Mallet']
22,1,97,['Ganoes Stabro Paran']
22,1,98,['Whiskeyjack']
22,1,99,"['Fiddler', 'Hedge']"
22,1,100,['Mallet']
22,2,0,['Rallick Nom']
22,2,4,['Kruppe']
22,2,6,['Rallick Nom']
22,2,8,['Kruppe']
22,2,9,['Kruppe']
22,2,11,"['Kruppe', 'Rallick Nom']"
22,2,12,['Kruppe']
22,2,14,['Raest']
22,2,15,['Rallick Nom']
22,2,18,['Kruppe']
22,2,23,"['Rallick Nom', 'Coll']"
22,2,26,['Rallick Nom']
22,2,27,['Baruk']
22,2,33,['Rallick Nom']
22,2,34,['Ocelot']
22,2,37,['Vorcan']
22,2,38,"['Ocelot', 'Rallick Nom']"
22,2,39,"['Lady Orr', 'Turban Orr']"
22,2,41,['Rallick Nom']
22,2,42,['Rallick Nom']
22,2,44,['Vorcan']
22,2,47,['Turban Orr']
22,2,50,['Rallick Nom']
22,3,0,"[""Challice D'Arle""]"
22,3,3,['Crokus Younghand']
22,3,7,['Crokus Younghand']
22,3,14,['Crokus Younghand']
22,3,18,['Gorlas Vidikas']
22,3,20,['Crokus Younghand']
22,3,31,['Pannion Seer']
22,3,33,['Pannion Seer']
22,3,38,['Meese']
22,3,51,['Gorlas Vidikas']
22,3,53,['Mammot']
22,3,61,['Gorlas Vidikas']
22,3,81,['Crokus Younghand']
22,3,97,['Crokus Younghand']
22,3,100,['Crokus Younghand']
22,3,102,['Apsalar']
22,4,1,['Ganoes Stabro Paran']
22,4,10,['Ganoes Stabro Paran']
22,4,14,['Mallet']
22,4,15,['Kalam']
22,4,19,['Kalam']
22,4,20,['Ganoes Stabro Paran']
22,4,24,['Mallet']
22,4,25,['Ganoes Stabro Paran']
22,4,39,['Mallet']
22,4,40,"['Ganoes Stabro Paran', 'Kalam']"
22,4,43,['Sorry']
22,4,45,['Mallet']
22,4,46,['Ganoes Stabro Paran']
22,4,49,['Ganoes Stabro Paran']
22,4,51,['Rope Cotillion']
22,4,53,['Mallet']
22,4,56,['Sorry']
22,4,59,['Ganoes Stabro Paran']
22,4,65,['Mallet']
22,4,76,['Ganoes Stabro Paran']
22,4,78,['Ganoes Stabro Paran']
22,4,82,['Mallet']
22,4,85,['Kalam']
22,4,88,['Kalam']
22,4,89,"['Ganoes Stabro Paran', 'Mallet']"
22,5,2,['Apsalar']
22,5,5,['Rallick Nom']
22,5,15,['Vorcan']
22,5,16,['Rallick Nom']
22,5,17,['Rallick Nom']
22,5,22,['Vorcan']
22,5,23,['Rallick Nom']
22,5,28,['Vorcan']
22,5,29,['Rallick Nom']
22,5,32,['Rallick Nom']
22,5,35,['Vorcan']
22,5,39,['Crokus Younghand']
22,5,41,['Apsalar']
22,5,44,['Kalam']
22,5,45,['Vorcan']
22,5,57,['Vorcan']
22,5,58,['Kalam']
22,5,63,['Baruk']
22,5,64,['Kalam']
22,5,69,['Ganoes Stabro Paran']
22,5,73,['Vorcan']
22,5,74,['Kalam']
22,5,78,['Kalam']
22,5,83,"['Vorcan', 'Rallick Nom']"
22,5,85,['Rallick Nom']
22,5,92,['Ocelot']
22,5,94,['Rallick Nom']
22,5,96,['Rallick Nom']
22,5,97,['Vorcan']
22,5,98,['Crokus Younghand']
22,5,99,['Apsalar']
22,5,100,"['Ganoes Stabro Paran', 'Rallick Nom']"
22,5,102,['Kalam']
22,5,104,"['Crokus Younghand', 'Rallick Nom']"
22,5,110,['Crokus Younghand']
22,5,111,['Crokus Younghand']
22,5,112,['Rallick Nom']
22,5,113,['Crokus Younghand']
22,5,115,['Rallick Nom']
22,5,116,['Crokus Younghand']
22,5,117,['Rallick Nom']
22,5,119,['Vorcan']
22,5,121,['Crokus Younghand']
22,5,124,['Vorcan']
22,5,125,['Crokus Younghand']
22,5,128,['Baruk']
22,5,130,['Vorcan']
22,5,131,['Crokus Younghand']
22,5,134,"['Baruk', 'Mammot']"
22,5,138,['Crokus Younghand']
22,5,142,['Rallick Nom']
22,5,145,['Vorcan']
22,5,147,['Baruk']
22,5,148,['Vorcan']
22,5,149,"['Crokus Younghand', 'Apsalar']"
22,5,152,['Vorcan']
22,5,153,['Rallick Nom']
22,5,157,"['Rallick Nom', 'Crokus Younghand']"
22,5,160,['Rallick Nom']
22,6,0,['Baruk']
22,6,3,['Anomander Rake']
22,6,14,['Baruk']
22,6,16,['Baruk']
22,6,26,['Anomander Rake']
22,6,27,['Baruk']
22,6,29,['Hood']
22,6,34,"['Baruk', 'Anomander Rake']"
22,6,35,"[""K'rul""]"
22,6,44,"['Baruk', 'Anomander Rake']"
22,6,51,['Baruk']
22,7,1,"['Quick Ben', 'Whiskeyjack']"
22,7,3,['Ganoes Stabro Paran']
22,7,15,['Quick Ben']
22,7,16,['Whiskeyjack']
22,7,20,"['Whiskeyjack', 'Ganoes Stabro Paran']"
22,7,22,['Quick Ben']
22,7,24,['Ganoes Stabro Paran']
22,7,38,['Ganoes Stabro Paran']
22,7,39,['Ganoes Stabro Paran']
22,7,47,['Fiddler']
22,7,50,['Quick Ben']
22,7,53,['Mammot']
22,7,59,"['Quick Ben', 'Mammot']"
22,7,64,['Mammot']
22,7,65,['Whiskeyjack']
22,7,70,['Mammot']
22,8,0,['Ganoes Stabro Paran']
22,8,6,['Ganoes Stabro Paran']
22,8,15,['Ganoes Stabro Paran']
22,8,23,['Ganoes Stabro Paran']
22,8,28,['Ganoes Stabro Paran']
22,8,36,['Ganoes Stabro Paran']
22,8,43,['Ganoes Stabro Paran']
22,8,49,['Ganoes Stabro Paran']
22,8,62,['Ganoes Stabro Paran']
22,8,68,['Ganoes Stabro Paran']
22,8,70,['Ganoes Stabro Paran']
22,8,79,['Ganoes Stabro Paran']
22,8,82,['Ganoes Stabro Paran']
22,8,84,['Ganoes Stabro Paran']
22,9,0,['Ganoes Stabro Paran']
22,9,1,['Quick Ben']
22,9,2,['Hood']
22,9,3,['Mammot']
22,9,7,['Quick Ben']
22,9,10,['Mammot']
22,9,16,['Quick Ben']
22,9,19,['Derudan']
22,9,23,['Quick Ben']
22,9,25,['Quick Ben']
22,9,28,['Hedge']
22,9,29,['Mammot']
22,9,30,['Hedge']
22,9,33,['Quick Ben']
22,10,1,['Silanah']
22,10,13,['Crone']
22,10,14,['Silanah']
22,10,16,['Crone']
22,10,17,['Silanah']
22,11,0,['Quick Ben']
22,11,6,['Quick Ben']
22,11,7,['Mammot']
22,11,12,['Quick Ben']
22,11,19,['Hedge']
22,11,27,['Ganoes Stabro Paran']
22,11,29,['Whiskeyjack']
22,11,30,['Hedge']
22,11,31,['Ganoes Stabro Paran']
22,11,32,['Hedge']
22,11,34,['Kalam']
22,11,38,['Quick Ben']
22,11,57,['Quick Ben']
22,11,58,['Derudan']
22,11,60,['Kalam']
22,11,61,['Quick Ben']
22,11,63,['Quick Ben']
22,11,64,['Kalam']
22,11,65,['Derudan']
22,11,69,['Fiddler']
22,11,70,['Mallet']
22,11,74,['Whiskeyjack']
22,11,75,['Quick Ben']
22,11,76,['Fiddler']
22,11,78,['Derudan']
22,11,82,['Fiddler']
22,11,83,['Quick Ben']
22,11,85,['Fiddler']
22,11,87,['Kalam']
22,11,93,['Quick Ben']
22,11,95,"['Kalam', 'Quick Ben']"
22,11,97,['Ganoes Stabro Paran']
22,11,102,['Kalam']
22,11,103,['Quick Ben']
22,11,110,"['Quick Ben', 'Kalam']"
22,11,112,['Quick Ben']
23,0,0,['Ganoes Stabro Paran']
23,0,5,['Ganoes Stabro Paran']
23,0,6,['Ganoes Stabro Paran']
23,0,13,['Ganoes Stabro Paran']
23,0,15,['Ganoes Stabro Paran']
23,0,23,['Ganoes Stabro Paran']
23,0,32,['Ganoes Stabro Paran']
23,0,43,['Ganoes Stabro Paran']
23,0,46,['Ganoes Stabro Paran']
23,0,63,['Ganoes Stabro Paran']
23,0,67,['Ganoes Stabro Paran']
23,0,69,"['Lady of Beggars', 'Lady Orr']"
23,0,72,['Ganoes Stabro Paran']
23,0,78,['Shadowthrone Ammanas']
23,0,80,['Ganoes Stabro Paran']
23,0,87,['Ganoes Stabro Paran']
23,0,95,['Ganoes Stabro Paran']
23,0,99,['Mallet']
23,0,101,['Ganoes Stabro Paran']
23,0,102,['Mallet']
23,0,107,"['Mallet', 'Ganoes Stabro Paran']"
23,0,109,['Lorn']
23,0,111,['Mallet']
23,0,113,['Ganoes Stabro Paran']
23,0,114,['Ganoes Stabro Paran']
23,1,0,['Crokus Younghand']
23,1,3,['Mammot']
23,1,6,['Mammot']
23,1,7,['Crokus Younghand']
23,1,11,['Simtal']
23,1,14,['Crokus Younghand']
23,1,18,['Mammot']
23,1,19,['Rallick Nom']
23,1,20,['Crokus Younghand']
23,1,24,['Baruk']
23,1,35,['Crokus Younghand']
23,1,44,"['Crokus Younghand', 'Baruk']"
23,2,0,['Kruppe']
23,2,3,['Kruppe']
23,2,4,['Kruppe']
23,3,8,['Tayschrenn']
23,3,13,['Oponn']
23,3,16,['Tayschrenn']
23,3,21,['Lorn']
23,3,31,['Tayschrenn']
23,3,44,['Lord of the Galayn']
23,4,0,['Baruk']
23,4,1,['Mammot']
23,4,7,['Mammot']
23,4,8,['Baruk']
23,4,9,['Mammot']
23,4,11,"['Mammot', 'Baruk', 'Mammot']"
23,4,17,['Mammot']
23,4,22,['Baruk']
23,4,26,['Derudan']
23,4,29,['Derudan']
23,4,33,['Baruk']
23,4,38,['Mammot']
23,4,42,['Simtal']
23,4,45,['Baruk']
23,4,51,['Derudan']
23,4,54,['Baruk']
23,4,55,['Anomander Rake']
23,4,57,['Derudan']
23,4,59,['Baruk']
23,4,65,['Baruk']
23,4,68,['Baruk']
23,4,69,['Vorcan']
23,5,8,['Silanah']
23,5,10,['Silanah']
23,5,20,['Silanah']
23,5,32,"[""K'rul""]"
23,5,38,"[""K'rul""]"
23,5,53,['Anomander Rake']
23,5,56,"[""K'rul""]"
23,5,57,['Anomander Rake']
23,5,60,['Lord of the Galayn']
23,5,65,['Anomander Rake']
23,5,71,['Anomander Rake']
23,5,72,['Serrat']
23,5,81,['Anomander Rake']
23,6,0,['Kalam']
23,6,2,"['Fiddler', 'Hedge']"
23,6,9,['Hedge']
23,6,10,['Kalam']
23,6,16,['Hedge']
23,6,17,"['Kalam', 'Fiddler']"
23,6,20,['Hedge']
23,6,23,['Kalam']
23,6,25,['Fiddler']
23,6,26,['Kalam']
23,6,28,['Kalam']
23,6,31,['Tayschrenn']
23,6,34,['Simtal']
23,6,36,"['Kalam', 'Lord of the Galayn']"
23,6,39,['Lord of the Galayn']
23,6,42,['Kalam']
23,8,0,['Crokus Younghand']
23,8,3,['Coll']
23,8,5,['Coll']
23,8,6,['Crokus Younghand']
23,8,9,['Crokus Younghand']
23,8,12,['Crokus Younghand']
23,8,16,['Cowl']
23,8,18,['Serrat']
23,8,20,['Crokus Younghand']
23,8,30,['Fingers']
23,8,31,['Caladan Brood']
23,8,32,['Crokus Younghand']
23,8,37,['Fingers']
23,8,43,['Oponn']
23,8,47,['Crokus Younghand']
23,8,49,['Fingers']
23,8,54,['Fingers']
23,8,55,['Crokus Younghand']
23,8,56,['Fingers']
23,9,11,['Lorn']
23,9,12,['Meese']
23,9,13,['Circle Breaker']
23,9,14,['Eel']
23,9,25,['Lorn']
23,9,29,['Lorn']
23,9,31,"['Eel', 'Meese']"
23,10,0,['Ganoes Stabro Paran']
23,10,19,['Lorn']
23,10,25,['Oponn']
23,10,29,['Ganoes Stabro Paran']
23,10,31,['Ganoes Stabro Paran']
23,10,37,['Ganoes Stabro Paran']
23,10,38,['Oponn']
23,10,39,['Shadowthrone Ammanas']
23,10,41,['Ganoes Stabro Paran']
23,10,47,['Lorn']
23,11,0,['Anomander Rake']
23,11,3,['Lord of the Galayn']
23,11,7,['Lord of the Galayn']
24,0,1,['Crokus Younghand']
24,0,12,['Crokus Younghand']
24,0,15,['Baruk']
24,0,21,['Crokus Younghand']
